id,type,name,n,year
753926,bk,Fodors Hawaii,123,2008
754405,bk,Bringing the rain to Kapiti Plain a Nandi tale,180,2008
754578,bk,best American short stories,251,2008
769285,bk,George and Martha rise and shine,182,2008
769638,bk,Hunches in bunches,224,2008
770757,bk,story of Ferdinand,215,2008
770918,bk,Wheres Spot,873,2008
770922,bk,gingerbread boy,193,2008
770947,bk,Blueberries for Sal,414,2008
783728,bk,Curious George rides a bike,216,2008
829346,bk,Three bears,179,2008
909819,bk,Trains,235,2008
911011,bk,Madeline and the bad hat,328,2008
911093,bk,Trucks,179,2008
1101576,bk,Curious George goes to school,162,2008
1102223,bk,Henry and Mudge get the cold shivers the seventh book of their adventures,157,2008
1102851,bk,Color dance,179,2008
1102952,bk,Garfield goes to waist,225,2008
1107917,bk,Oh the places youll go,253,2008
1126205,bk,very hungry caterpillar,1146,2008
1174274,cd,Carreras Domingo Pavarotti in concert,127,2008
1250832,bk,Chrysanthemum,342,2008
1252620,bk,I spy a book of picture riddles,168,2008
1252774,bk,Brown bear brown bear what do you see,952,2008
1254271,cd,Nevermind,192,2008
1256814,bk,three bears,1020,2008
1259865,bk,Dragons fat cat Dragons fourth tale,171,2008
1260303,bk,500 hats of Bartholomew Cubbins,278,2008
1264073,bk,Sylvester and the magic pebble,260,2008
1265863,bk,Circus,106,2008
1273764,bk,Fox outfoxed,140,2008
1279331,bk,Mirette on the high wire,177,2008
1280514,bk,Stinky Cheese Man and other fairly stupid tales,290,2008
1281260,bk,rainbow fish,155,2008
1282284,bk,Froggy gets dressed,381,2008
1285187,bk,catcher in the rye,271,2008
1286253,bk,Arthur babysits,135,2008
1287304,bk,To kill a mockingbird,246,2008
1288104,bk,Lunch,131,2008
1288273,bk,Mr Gumpys motor car,183,2008
1292605,bk,Owl babies,191,2008
1293763,bk,alchemist,299,2008
1295212,bk,Fox on stage,155,2008
1295239,bk,itsy bitsy spider,167,2008
1295241,bk,Garfield keeps his chins up,204,2008
1297233,bk,Arthurs pet business,220,2008
1297235,bk,I spy fun house a book of picture riddles,178,2008
1297775,bk,giver,196,2008
1298702,bk,Sheep out to eat,202,2008
1298765,bk,three little javelinas,106,2008
1298771,bk,Henry and Mudge and the wild wind the twelfth book of their adventures,121,2008
1300749,bk,Arthurs family vacation,220,2008
1304063,bk,Bob books for beginning readers,180,2008
1304811,bk,Arthurs camp out,195,2008
1304829,bk,Pigs aplenty pigs galore,188,2008
1304871,bk,Stellaluna,334,2008
1308099,bk,D W all wet,129,2008
1315336,bk,Martha speaks,236,2008
1320374,bk,baby sister for Frances,233,2008
1321114,bk,Bread and jam for Frances,353,2008
1321401,bk,three little wolves and the big bad pig,193,2008
1321433,bk,Dogzilla,212,2008
1322149,bk,Carl goes to daycare,119,2008
1322951,cd,War,130,2008
1325512,bk,bargain for Frances,221,2008
1327226,bk,Kat Kong starring Flash Rabies and Dwayne and introducing Blueberry as the Monster,234,2008
1329611,bk,Owen,386,2008
1330348,cd,hits The B sides,148,2008
1331329,bk,Everyone poops,137,2008
1331764,bk,I spy mystery a book of picture riddles,220,2008
1331975,bk,D W rides again,148,2008
1331986,bk,In the small small pond,1053,2008
1332045,bk,Arthurs new puppy,300,2008
1337501,bk,Go away big green monster,252,2008
1341945,bk,Grandfathers journey,171,2008
1346753,bk,adventures of Tintin Volume 2,306,2008
1347088,bk,adventures of Tintin Volume 1,372,2008
1347184,bk,adventures of Tintin Volume 3,379,2008
1347526,cd,Kiss me kiss me kiss me,109,2008
1349696,bk,Good night Gorilla,798,2008
1349699,bk,Mr Putter and Tabby pour the tea,161,2008
1349700,bk,Mr Putter and Tabby walk the dog,184,2008
1350215,bk,Wheres my teddy,223,2008
1353869,bk,Lets go Froggy,199,2008
1353883,bk,Henry and Mudge and the careful cousin the thirteenth book of their adventures,395,2008
1355580,cd,Dookie,128,2008
1359690,bk,Garfield hits the big time,183,2008
1362067,bk,Arthurs chicken pox,166,2008
1362229,bk,Miss Spiders tea party,171,2008
1369242,bk,Rick Steves best of Europe,210,2008
1375445,bk,Curious George goes to the aquarium,109,2008
1380659,bk,Martha calling,229,2008
1399051,bk,Garfield dishes it out,175,2008
1587918,bk,Arthurs first sleepover,270,2008
1588256,bk,I spy fantasy a book of picture riddles,150,2008
1588274,bk,Dog breath the horrible trouble with Hally Tosis,243,2008
1588542,bk,Sheep take a hike,185,2008
1602652,bk,Wayside School gets a little stranger,161,2008
1602827,bk,Good driving Amelia Bedelia,245,2008
1603950,bk,Guess how much I love you,158,2008
1607434,bk,Night of the Ninjas,226,2008
1607436,bk,Storm boy,108,2008
1608436,bk,Froggy learns to swim,367,2008
1612411,bk,Wicked the life and times of the wicked witch of the West,261,2008
1614277,bk,Garfield life in the fat lane,124,2008
1615680,bk,Zin zin zin a violin,168,2008
1618144,bk,Poppys babies,129,2008
1632115,bk,very lonely firefly,269,2008
1640684,bk,Calvin and Hobbes tenth anniversary book,116,2008
1646331,bk,No more water in the tub,138,2008
1646428,bk,Math curse,210,2008
1649192,bk,Garfield tons of fun,119,2008
1650271,bk,Enders game,338,2008
1650915,bk,Mr Putter and Tabby pick the pears,214,2008
1655294,bk,wee little woman,184,2008
1655363,bk,Officer Buckle and Gloria,339,2008
1655383,bk,Piggie pie,155,2008
1655517,bk,Arthurs TV trouble,200,2008
1655532,bk,Carls birthday,119,2008
1655814,bk,Alexander whos not Do you hear me I mean it Going to move,140,2008
1655878,cd,Insomniac,111,2008
1659144,bk,golden compass,315,2008
1663735,bk,sun also rises,175,2008
1672125,bk,lion the witch and the wardrobe,227,2008
1677210,bk,Happy birthday Danny and the dinosaur,215,2008
1677984,bk,paperboy,168,2008
1678243,bk,Hush a Thai lullaby,102,2008
1679744,bk,Hallo wiener,186,2008
1679915,cd,Led Zeppelin,226,2008
1680171,cd,Little creatures,150,2008
1681631,cd,Odelay,243,2008
1693595,bk,Fireman Small,196,2008
1693599,bk,My very first Mother Goose,171,2008
1696576,bk,Frommers Mexico,230,2008
1697490,bk,Garfield bigger and better,118,2008
1701557,cd,Dark side of the moon,212,2008
1703379,bk,Rick Steves Europe through the back door,228,2008
1705538,bk,Mad about Madeline the complete tales,133,2008
1707383,bk,James and the giant peach a childrens story,129,2008
1707514,bk,Naked,141,2008
1709330,bk,Froggy goes to school,329,2008
1709480,bk,Biscuit,174,2008
1709855,bk,Lillys purple plastic purse,457,2008
1710670,cd,Anthology 3,302,2008
1710744,bk,Garfield hams it up,215,2008
1711680,bk,Danny and the dinosaur go to camp,311,2008
1713583,bk,Miss Bindergarten gets ready for kindergarten,191,2008
1714749,bk,My many colored days,220,2008
1716490,bk,Midnight on the moon,161,2008
1720467,bk,Arthur writes a story,267,2008
1721699,bk,My little sister ate one hare,147,2008
1721787,bk,Martha blah blah,242,2008
1726694,bk,Strega Nona her story,180,2008
1726717,bk,I love you the purplest,145,2008
1731862,bk,grouchy ladybug,124,2008
1735470,bk,spirit catches you and you fall down a Hmong child her American doctors and the collision of two cultures,135,2008
1735634,bk,Tang tai,120,2008
1736853,bk,123 moose a Pacific Northwest counting book,152,2008
1736890,cd,Kind of blue,129,2008
1740717,cd,Either or,151,2008
1750816,bk,Bravo Amelia Bedelia,315,2008
1750826,bk,Mr Putter and Tabby fly the plane,215,2008
1750827,bk,Mr Putter and Tabby row the boat,235,2008
1752226,bk,subtle knife,151,2008
1752560,bk,Edward and the pirates,267,2008
1753152,bk,red tent,139,2008
1754314,cd,OK computer,207,2008
1756730,bk,ABC I like me,829,2008
1757322,bk,adventures of Captain Underpants an epic novel,606,2008
1757480,bk,adventures of Tintin Volume 6,315,2008
1761418,bk,great Gatsby,261,2008
1769148,bk,Amanda Pig school girl,173,2008
1769366,bk,I know an old lady who swallowed a pie,116,2008
1770149,bk,library dragon,265,2008
1770737,bk,horse and his boy,131,2008
1772659,bk,magicians nephew,171,2008
1776032,bk,Parts,172,2008
1776037,bk,Arthurs computer disaster,170,2008
1776039,bk,Double trouble in Walla Walla,175,2008
1776054,bk,Miss Spiders new car,181,2008
1776069,bk,Mouse mess,1136,2008
1776072,bk,Poppleton and friends,173,2008
1777087,cd,Nimrod,117,2008
1777101,cd,Homogenic,112,2008
1780288,bk,Frommers Italy,168,2008
1780292,bk,Frommers Costa Rica,140,2008
1781515,bk,Holidays on ice,129,2008
1781635,cd,Are you experienced,155,2008
1782432,bk,Shou huo,117,2008
1786494,bk,To market to market,126,2008
1786554,bk,There was an old lady who swallowed a fly,165,2008
1786560,bk,Library Lil,141,2008
1786986,bk,Wheres Waldo the wonder book,135,2008
1789754,bk,Wheres Waldo,172,2008
1789755,bk,Wheres Waldo now,126,2008
1789766,bk,adventures of Tintin Volume 7,332,2008
1790143,bk,Garfield thinks big,217,2008
1791469,bk,Froggys first kiss,216,2008
1791479,bk,Rapunzel,204,2008
1791811,bk,Henry and Mudge in the family trees the fifteenth book of their adventures,303,2008
1793290,bk,Lions at lunchtime,133,2008
1793291,bk,Polar bears past bedtime,176,2008
1797696,bk,Arthur and the true Francine,219,2008
1800642,bk,Arthurs tooth,186,2008
1800691,bk,story about Ping,150,2008
1801775,bk,Hooray for Diffendoofer Day,193,2008
1809142,cd,lonesome crowded west,212,2008
1809319,bk,Henry and Mudge and the sneaky crackers the sixteenth book of their adventures,179,2008
1810000,bk,Sweet dream pie,156,2008
1810789,bk,Spot visits his grandparents,122,2008
1814429,cd,freewheelin Bob Dylan,145,2008
1815315,bk,Day of the Dragon King,181,2008
1822989,bk,Come along Daisy,199,2008
1822995,bk,Read to your bunny,636,2008
1823155,cd,Its only rock n roll,134,2008
1828312,bk,poisonwood Bible a novel,168,2008
1829084,bk,Nicky and the big bad wolves,121,2008
1830704,bk,Three tales of my fathers dragon,244,2008
1831517,bk,Frog and toad together,552,2008
1836306,bk,Henry and Mudge and the starry night the seventeenth book of their adventures,344,2008
1838580,bk,not so big house a blueprint for the way we really live,121,2008
1839545,bk,Snow,154,2008
1841161,bk,10 minutes till bedtime,156,2008
1842239,bk,Traveling mercies some thoughts on faith,103,2008
1842723,bk,Harry Potter and the sorcerers stone,346,2008
1847063,bk,No David,327,2008
1847064,bk,Miss Bindergarten celebrates the 100th day of kindergarten,165,2008
1847611,cd,Staring at the sea the singles,176,2008
1847708,bk,This land is your land,201,2008
1848233,bk,Henry and Mudge and Annies good move the eighteenth book of their adventures,360,2008
1848234,bk,Mr Putter Tabby take the train,251,2008
1848585,bk,Captain Underpants and the attack of the talking toilets an epic novel,325,2008
1848868,bk,Hour of the Olympics,151,2008
1850711,cd,Mutations,120,2008
1851126,bk,adventures of Tintin Volume 4,327,2008
1851127,bk,adventures of Tintin Volume 5,289,2008
1851195,bk,Garfield throws his weight around,105,2008
1856054,bk,Zelda and Ivy,199,2008
1856055,bk,Petes a pizza,1099,2008
1856063,bk,If you give a pig a pancake,453,2008
1856064,bk,Circle dogs,133,2008
1856069,bk,Squids will be squids fresh morals beastly fables,251,2008
1856074,bk,Holes,190,2008
1856078,bk,Pickin peas,263,2008
1861169,bk,Toot Puddle a present for Toot,122,2008
1861349,cd,Swordfishtrombones,127,2008
1862813,cd,Wide open spaces,105,2008
1862974,cd,Fear of music,174,2008
1862976,cd,More songs about buildings and food,111,2008
1863591,cd,best of 1980 1990,152,2008
1865316,bk,Daisy and the egg,220,2008
1865864,bk,Warthogs in the kitchen a sloppy counting book,137,2008
1866008,bk,Martha walks the dog,218,2008
1866041,bk,Rotten teeth,203,2008
1872283,bk,itsy bitsy spider,137,2008
1877788,cd,Something about airplanes,365,2008
1878742,bk,High five,118,2008
1881095,bk,Bear on a bike,110,2008
1881113,bk,Horace and Morris but mostly Dolores,114,2008
1881128,bk,Froggy plays soccer,228,2008
1881140,bk,What mommies do best,198,2008
1881144,bk,No dragons for tea fire safety for kids and dragons,232,2008
1881153,bk,Poppleton in spring,165,2008
1881976,cd,Sultans of swing the very best of Dire Straits,109,2008
1883164,bk,Interpreter of maladies stories,202,2008
1885704,bk,Amelia Bedelia,153,2008
1885808,cd,Ummagumma,102,2008
1886846,cd,Lies sissies and fiascoes the best of This American Life,218,2008
1886898,bk,Garfield life to the fullest,213,2008
1886970,bk,Harry Potter and the chamber of secrets,393,2008
1887499,cd,fruit that ate itself,159,2008
1894708,bk,Harry Potter and the prisoner of Azkaban,315,2008
1895428,bk,ugly duckling,127,2008
1895650,bk,What cried Granny an almost bedtime story,118,2008
1895881,cd,Greatest hits,122,2008
1896916,bk,When Sophie gets angry really really angry,417,2008
1897429,bk,Hooway for Wodney Wat,254,2008
1898787,bk,perks of being a wallflower,208,2008
1898975,bk,Look out kindergarten here I come,195,2008
1899415,bk,Over in the meadow,209,2008
1899977,bk,Junie B Jones is almost a flower girl,141,2008
1906140,bk,David goes to school,316,2008
1906141,bk,Captain Underpants and the invasion of the incredibly naughty cafeteria ladies from outer space a third epic novel,267,2008
1909713,bk,bug in teachers coffee and other school poems,165,2008
1910051,bk,Froggys Halloween,139,2008
1910065,cd,Please please me,174,2008
1913929,bk,Bud not Buddy,131,2008
1914042,bk,Arthurs underwear,304,2008
1914820,bk,Amelia Bedelia 4 mayor,150,2008
1914840,bk,Poppleton in fall,169,2008
1914846,bk,If you hopped like a frog,161,2008
1916608,bk,Girl with a pearl earring,140,2008
1918401,bk,Fire truck,156,2008
1918440,bk,Clarice Bean thats me,182,2008
1918499,bk,How are you peeling foods with moods,162,2008
1918776,bk,bad beginning,303,2008
1918777,bk,reptile room,223,2008
1918786,bk,Wheres Waldo in Hollywood,156,2008
1921857,bk,power of now a guide to spiritual enlightenment,276,2008
1922718,bk,heartbreaking work of staggering genius,170,2008
1923072,bk,Guinness world records,352,2008
1924324,bk,Gingerbread baby,263,2008
1924379,cd,Virginian,221,2008
1925307,bk,Henry and Mudge and the snowman plan the nineteenth book of their adventures,344,2008
1925310,bk,Grannyman,163,2008
1927369,cd,Midnite vultures,243,2008
1928264,bk,Joseph had a little overcoat,314,2008
1928306,bk,Lets go Mexico,174,2008
1931979,bk,wide window,215,2008
1931980,bk,miserable mill,210,2008
1932646,bk,Wheres Waldo the fantastic journey,217,2008
1934510,bk,Minnie and Moo go to Paris,219,2008
1934511,bk,Minnie and Moo save the earth,159,2008
1934728,bk,Oh,130,2008
1934916,bk,Captain Underpants and the perilous plot of Professor Poopypants the fourth epic novel,235,2008
1935011,bk,tipping point how little things can make a big difference,386,2008
1937039,bk,Me talk pretty one day,151,2008
1937121,vhs,Shakespeare in love,131,2008
1941542,bk,Frommers London,171,2008
1941546,bk,Frommers New York City,154,2008
1941547,bk,Frommers Paris,170,2008
1942324,cd,Blonde on blonde,140,2008
1943156,bk,Bunnys noisy book,165,2008
1943938,bk,Click clack moo cows that type,513,2008
1944212,bk,Daisy and the Beastie,145,2008
1945710,bk,Duck in the truck,292,2008
1946058,cd,Furnace room lullaby,191,2008
1946806,bk,Da Tang shuang long chuan,531,2008
1947394,bk,Tea for ten,113,2008
1950076,bk,austere academy,226,2008
1951610,bk,Henry and Mudge and Annies perfect pet the twentieth book of their adventures,238,2008
1951805,bk,Walt Disneys Sleeping Beauty,118,2008
1953017,cd,man who sold the world,156,2008
1953445,bk,Kitchen confidential adventures in the culinary underbelly,279,2008
1953609,bk,Garfield feeds the kitty,149,2008
1953610,bk,Garfield hogs the spotlight,255,2008
1953753,bk,Does a kangaroo have a mother too,158,2008
1953765,bk,Because of Winn Dixie,231,2008
1953891,bk,seals on the bus,279,2008
1954006,bk,body book,114,2008
1954092,bk,My baseball book,146,2008
1954182,cd,rise and fall of Ziggy Stardust and the spiders from Mars,150,2008
1957624,bk,amazing adventures of Kavalier and Clay a novel,223,2008
1957675,bk,blind assassin,159,2008
1960262,dvd,adventures of Priscilla queen of the desert,169,2008
1960523,cd,Crosby Stills Nash,162,2008
1960787,cd,We have the facts and were voting yes,293,2008
1961279,cd,Ultimate hits collection,167,2008
1962371,bk,Mr Putter Tabby paint the porch,211,2008
1965109,bk,Harry Potter and the goblet of fire,295,2008
1965488,bk,practically perfect pajamas,165,2008
1966035,bk,Biscuits new trick,283,2008
1966038,bk,Five little monkeys wash the car,129,2008
1967629,cd,Harry Potter and the goblet of fire,297,2008
1967829,bk,Dinosaur,171,2008
1967857,bk,Emilys first 100 days of school,224,2008
1967866,bk,How do Dinosaurs say good night,1169,2008
1969431,bk,Spot can count,126,2008
1969795,bk,wind in the willows,190,2008
1971693,cd,Harry Potter and the sorcerers stone,246,2008
1972211,bk,Nice try Tooth Fairy,132,2008
1972537,bk,Froggy goes to bed,301,2008
1972538,bk,Wemberly worried,387,2008
1972971,cd,Station to station,208,2008
1973999,bk,Cats the sound of short A,106,2008
1975813,bk,Creating the not so big house insights and ideas for the new American home,124,2008
1976182,cd,No angel,109,2008
1977416,cd,Abductions and reconstructions,173,2008
1978100,bk,My b sound box,106,2008
1978349,bk,Firefighters A to Z,272,2008
1981289,dvd,Monty Pythons life of Brian,347,2008
1981290,dvd,All about Eve,142,2008
1981295,dvd,Bean,150,2008
1981296,dvd,Bell book and candle,220,2008
1981297,dvd,big chill,183,2008
1981298,dvd,Breakfast at Tiffanys,318,2008
1981299,dvd,Bullets over Broadway,216,2008
1981301,dvd,Chinatown,213,2008
1981303,dvd,Dead man walking,200,2008
1981304,dvd,deer hunter,128,2008
1981306,dvd,Easy rider,183,2008
1981307,dvd,Emma,182,2008
1981308,dvd,English patient,167,2008
1981310,dvd,Gentlemans agreement,122,2008
1981311,dvd,Gods and monsters,166,2008
1981313,dvd,Goldfinger,127,2008
1981314,dvd,Gone with the wind Margaret Mitchells story of the old South,152,2008
1981319,dvd,Key Largo,290,2008
1981320,dvd,last picture show,240,2008
1981321,dvd,Manhattan murder mystery,207,2008
1981323,dvd,matrix,135,2008
1981324,dvd,Mighty Aphrodite,262,2008
1981326,dvd,Mission impossible,143,2008
1981330,dvd,Nicholas and Alexandra,183,2008
1981331,dvd,Out of Africa,163,2008
1981336,dvd,raisin in the sun,123,2008
1981337,dvd,Rebecca,109,2008
1981338,dvd,Rebel without a cause,159,2008
1981339,dvd,red violin,219,2008
1981341,dvd,Saving Private Ryan,131,2008
1981342,dvd,Scent of a woman,107,2008
1981343,dvd,Shakespeare in love,151,2008
1981347,dvd,Spartacus,127,2008
1981348,dvd,Spellbound,161,2008
1981350,dvd,thin red line,116,2008
1981352,dvd,To kill a mockingbird,267,2008
1981354,dvd,Trainspotting,131,2008
1981359,dvd,Youve got mail,152,2008
1981360,dvd,Bonnie and Clyde,140,2008
1981371,bk,My c sound box,142,2008
